"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126332793","50","Higher in control",2.06468870762092e-14,-1.42864471598485,"Top DEG","-","Belongs to the type-B carboxylesterase lipase family","-","-","-","-","- Belongs to the type-B carboxylesterase lipase family - - - -","Nutrition/metabolism",2,"50, 83","Higher in control",2.06468870762092e-14,1.586426179571,"DEG",NA
"LOC126299510",NA,NA,NA,NA,"Functional candidate","-","Trypsin-like serine protease","-","ko:K01312","ko04080,ko04972,ko04974,ko05164,map04080,map04972,map04974,map05164","Trypsin","- Trypsin-like serine protease - ko:K01312 ko04080,ko04972,ko04974,ko05164,map04080,map04972,map04974,map05164 Trypsin","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",4.34029344794275e-14,5.10099947050402,"DEG",1.95402107417101
"LOC126360693",NA,NA,NA,NA,"Functional candidate","-","Peptidase C13 family","-","ko:K01369","ko04142,ko04612,map04142,map04612","Peptidase_C13","- Peptidase C13 family - ko:K01369 ko04142,ko04612,map04142,map04612 Peptidase_C13","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",7.45128066386191e-14,2.21068710439785,"DEG",1.49834380268801
"LOC126335083",NA,NA,NA,NA,"Functional candidate","-","Belongs to the type-B carboxylesterase lipase family","-","-","-","COesterase","- Belongs to the type-B carboxylesterase lipase family - - - COesterase","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",9.25037246314122e-14,3.52287752311565,"DEG",2.65970517391697
"LOC126278232","33","Higher in infected",1.6322097891059e-13,1.47092719466179,"Top DEG","-","Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport","GO:0002225,GO:0002682,GO:0002683,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002759,GO:0002760,GO:0002784,GO:0002831,GO:0002833,GO:0002920,GO:0002922,GO:0003674,GO:0005215,GO:0005338,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008592,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009968,GO:0010556,GO:0010557,GO:0010559,GO:0010560,GO:0010604,GO:0010646,GO:0010648,GO:0012505,GO:0015165,GO:0015711,GO:0015780,GO:0015931,GO:0015932,GO:0019222,GO:0022857,GO:0023051,GO:0023057,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031348,GO:0031399,GO:0031401,GO:0031984,GO:0031985,GO:0032101,GO:0032103,GO:0032268,GO:0032270,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045751,GO:0045824,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050776,GO:0050777,GO:0050778,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0055085,GO:0060049,GO:0060050,GO:0060255,GO:0065007,GO:0071702,GO:0071705,GO:0072334,GO:0080090,GO:0080134,GO:0090481,GO:0098656,GO:0098791,GO:1901264,GO:1901505,GO:1903018,GO:1903020,GO:2000112","-","-","Nuc_sug_transp","- Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport GO:0002225,GO:0002682,GO:0002683,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002759,GO:0002760,GO:0002784,GO:0002831,GO:0002833,GO:0002920,GO:0002922,GO:0003674,GO:0005215,GO:0005338,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008592,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009968,GO:0010556,GO:0010557,GO:0010559,GO:0010560,GO:0010604,GO:0010646,GO:0010648,GO:0012505,GO:0015165,GO:0015711,GO:0015780,GO:0015931,GO:0015932,GO:0019222,GO:0022857,GO:0023051,GO:0023057,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031348,GO:0031399,GO:0031401,GO:0031984,GO:0031985,GO:0032101,GO:0032103,GO:0032268,GO:0032270,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045751,GO:0045824,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050776,GO:0050777,GO:0050778,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0055085,GO:0060049,GO:0060050,GO:0060255,GO:0065007,GO:0071702,GO:0071705,GO:0072334,GO:0080090,GO:0080134,GO:0090481,GO:0098656,GO:0098791,GO:1901264,GO:1901505,GO:1903018,GO:1903020,GO:2000112 - - Nuc_sug_transp","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",1.6322097891059e-13,1.85550242435506,"DEG",NA
"LOC126282207",NA,NA,NA,NA,"Functional candidate","-","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","-","ko:K20674","ko04624,map04624","Ldl_recept_a,Sushi,Trypsin","- serine-type endopeptidase activity. It is involved in the biological process described with proteolysis - ko:K20674 ko04624,map04624 Ldl_recept_a,Sushi,Trypsin","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",8.41362271618517e-13,2.17697671952545,"DEG",0.976636079607164
"LOC126298572","83","Higher in control",5.32625045695929e-07,-1.28298845290541,"Top DEG","-","aspartic-type endopeptidase activity. It is involved in the biological process described with proteolysis","-","ko:K01379","ko04071,ko04140,ko04142,ko04210,ko04915,ko05152,map04071,map04140,map04142,map04210,map04915,map05152","Asp","- aspartic-type endopeptidase activity. It is involved in the biological process described with proteolysis - ko:K01379 ko04071,ko04140,ko04142,ko04210,ko04915,ko05152,map04071,map04140,map04142,map04210,map04915,map05152 Asp","Nutrition/metabolism",1,"83","Higher in control",5.32625045695929e-07,1.28298845290541,"DEG",NA
"LOC126298882","83","Higher in control",5.48310666640203e-06,-2.92068111889116,"Top DEG","-","Aromatic amino acid lyase","-","ko:K01745","ko00340,ko01100,map00340,map01100","DUF3534,Lyase_aromatic","- Aromatic amino acid lyase - ko:K01745 ko00340,ko01100,map00340,map01100 DUF3534,Lyase_aromatic","Nutrition/metabolism",1,"83","Higher in control",5.48310666640203e-06,2.92068111889116,"DEG",NA
"LOC126281410",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, N-terminal domain","-","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_N,GST_N_3","- Glutathione S-transferase, N-terminal domain - ko:K00799 ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C,GST_N,GST_N_3","Detoxification/stress",3,"33, 50, 83","Higher in infected",1.47884147535406e-19,4.72299557758906,"DEG",1.94687115035313
"LOC126336730",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",2,"33, 50","Higher in infected",1.86369072963204e-10,1.83693262150672,"DEG",0.492732103726228
"LOC126272724",NA,NA,NA,NA,"Functional candidate","GstO2","Glutathione transferase activity. It is involved in the biological process described with metabolic process","-","ko:K00310,ko:K00799","ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C_2,GST_N_3","GstO2 Glutathione transferase activity. It is involved in the biological process described with metabolic process - ko:K00310,ko:K00799 ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C_2,GST_N_3","Detoxification/stress",2,"33, 50","Higher in infected",1.91387193379375e-08,2.3141503595208,"DEG",0.803367978217971
"LOC126272144",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","ko:K14999","-","p450","- cytochrome p450 - ko:K14999 - p450","Detoxification/stress",1,"33","Higher in infected",2.1368187766575e-08,2.79940741056357,"DEG",0.798565070874265
"LOC126336695",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",3,"33, 50, 83","Higher in control",2.90665968448306e-08,1.63756073756596,"DEG",0.517828090262317
"LOC126320178",NA,NA,NA,NA,"Functional candidate","CYP315A1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000902,GO:0000904,GO:0001700,GO:0002009,GO:0002165,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0006935,GO:0007275,GO:0007391,GO:0007399,GO:0007409,GO:0007411,GO:0007417,GO:0007494,GO:0008045,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010817,GO:0016043,GO:0016125,GO:0016126,GO:0016331,GO:0016491,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0034754,GO:0035295,GO:0040011,GO:0042180,GO:0042181,GO:0042221,GO:0042330,GO:0042445,GO:0042446,GO:0042768,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048565,GO:0048598,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0055114,GO:0055123,GO:0060429,GO:0061564,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0097485,GO:0120036,GO:0120039,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653","ko:K10722","ko00981,map00981","60KD_IMP,p450","CYP315A1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000902,GO:0000904,GO:0001700,GO:0002009,GO:0002165,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0006935,GO:0007275,GO:0007391,GO:0007399,GO:0007409,GO:0007411,GO:0007417,GO:0007494,GO:0008045,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010817,GO:0016043,GO:0016125,GO:0016126,GO:0016331,GO:0016491,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0034754,GO:0035295,GO:0040011,GO:0042180,GO:0042181,GO:0042221,GO:0042330,GO:0042445,GO:0042446,GO:0042768,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048565,GO:0048598,GO:0048666,GO:0048667,GO:0048699,GO:0048729,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0055114,GO:0055123,GO:0060429,GO:0061564,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0097485,GO:0120036,GO:0120039,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653 ko:K10722 ko00981,map00981 60KD_IMP,p450","Detoxification/stress",1,"50","Higher in control",4.09346947049855e-06,2.06236214348794,"DEG",0.482000046006518
"LOC126299150",NA,NA,NA,NA,"Functional candidate","Cyp314a1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000003,GO:0001667,GO:0001700,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0004501,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006629,GO:0006694,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007295,GO:0007297,GO:0007298,GO:0007391,GO:0007399,GO:0007417,GO:0007494,GO:0008150,GO:0008152,GO:0008202,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0016331,GO:0016477,GO:0016491,GO:0016705,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035209,GO:0035295,GO:0040007,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0048468,GO:0048477,GO:0048565,GO:0048589,GO:0048598,GO:0048609,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0055123,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576","ko:K10723","ko00981,map00981","p450","Cyp314a1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000003,GO:0001667,GO:0001700,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0004501,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006629,GO:0006694,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007295,GO:0007297,GO:0007298,GO:0007391,GO:0007399,GO:0007417,GO:0007494,GO:0008150,GO:0008152,GO:0008202,GO:0008258,GO:0008395,GO:0008610,GO:0009058,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0016331,GO:0016477,GO:0016491,GO:0016705,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035209,GO:0035295,GO:0040007,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0048468,GO:0048477,GO:0048565,GO:0048589,GO:0048598,GO:0048609,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0055123,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576 ko:K10723 ko00981,map00981 p450","Detoxification/stress",2,"33, 50","Higher in control",4.33857184488403e-06,2.52299596968985,"DEG",0.931738262835264
"LOC126272273",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","-","-","p450","- cytochrome p450 - - - p450","Detoxification/stress",1,"50","Higher in control",0.000143476216397413,3.23946933678599,"DEG",1.3387390463849
"LOC126266714",NA,NA,NA,NA,"Functional candidate","-","Insect allergen related repeat, nitrile-specifier detoxification","-","-","-","Ins_allergen_rp","- Insect allergen related repeat, nitrile-specifier detoxification - - - Ins_allergen_rp","Detoxification/stress",1,"50","Higher in control",0.000151576743967661,3.15781814555176,"DEG",0.360531683117453
"LOC126336692",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",2,"33, 50","Higher in control",0.000263808484472291,1.49208991561929,"DEG",0.240777590133408
"LOC126305900",NA,NA,NA,NA,"Functional candidate","CYP306A1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000003,GO:0001667,GO:0001700,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008395,GO:0008610,GO:0009058,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0012505,GO:0016125,GO:0016126,GO:0016477,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035302,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048477,GO:0048609,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653","ko:K10720","ko00981,map00981","p450","CYP306A1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000003,GO:0001667,GO:0001700,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006066,GO:0006629,GO:0006694,GO:0006697,GO:0006928,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0008150,GO:0008152,GO:0008202,GO:0008205,GO:0008395,GO:0008610,GO:0009058,GO:0009790,GO:0009791,GO:0009792,GO:0009888,GO:0009987,GO:0010631,GO:0010817,GO:0012505,GO:0016125,GO:0016126,GO:0016477,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035302,GO:0040011,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045455,GO:0045456,GO:0046165,GO:0048468,GO:0048477,GO:0048609,GO:0048856,GO:0048869,GO:0048870,GO:0051179,GO:0051674,GO:0051704,GO:0055114,GO:0060429,GO:0065007,GO:0065008,GO:0071704,GO:0090130,GO:0090132,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1902652,GO:1902653 ko:K10720 ko00981,map00981 p450","Detoxification/stress",2,"33, 50","Higher in control",0.000271757926083702,1.71984409324991,"DEG",0.456510227157041
"LOC126293326",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with response to oxidative stress","GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748","-","-","An_peroxidase","- heme binding. It is involved in the biological process described with response to oxidative stress GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748 - - An_peroxidase","Detoxification/stress",2,"50, 83","Higher in infected",0.00027846512541643,2.8353496679925,"DEG",0.18542870815329
"LOC126282396",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, N-terminal domain","-","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_N,GST_N_3","- Glutathione S-transferase, N-terminal domain - ko:K00799 ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C,GST_N,GST_N_3","Detoxification/stress",2,"33, 83","Higher in control",0.000494727397324283,2.71825077299728,"DEG",0.502730046436174
"LOC126354485",NA,NA,NA,NA,"Functional candidate","-","Cytochrome P-450","-","ko:K15001,ko:K15007","-","p450","- Cytochrome P-450 - ko:K15001,ko:K15007 - p450","Detoxification/stress",2,"33, 50","Higher in infected",0.000525907382417964,2.62058820586932,"DEG",0.241682379463819
"LOC126267080",NA,NA,NA,NA,"Functional candidate","-","Cytochrome P450","-","-","-","-","- Cytochrome P450 - - - -","Detoxification/stress",2,"33, 50","Higher in control",0.000734219658024654,1.47694396836656,"DEG",0.18240041496568
"LOC126354172",NA,NA,NA,NA,"Functional candidate","-","Cytochrome P450","GO:0003008,GO:0007600,GO:0008150,GO:0019233,GO:0032501,GO:0050877","ko:K15001","-","p450","- Cytochrome P450 GO:0003008,GO:0007600,GO:0008150,GO:0019233,GO:0032501,GO:0050877 ko:K15001 - p450","Detoxification/stress",1,"33","Higher in control",0.00105408168678283,2.60824357869411,"DEG",0.209530511023059
"LOC126336735",NA,NA,NA,NA,"Functional candidate","-","glutathione s-transferase","-","-","-","-","- glutathione s-transferase - - - -","Detoxification/stress",2,"33, 50","Higher in control",0.00132925440479859,3.09010261349365,"DEG",0.64728385810966
"LOC126281357",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","-","-","-","- cytochrome p450 - - - -","Detoxification/stress",2,"33, 50","Higher in control",0.00189950066144435,3.72374212840302,"DEG",0.259576106531489
"LOC126293387","50","Higher in infected",6.86253264128542e-45,1.6237746741293,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",6.86253264128542e-45,1.6237746741293,"DEG",NA
