"gene_id","diet","direction","padj","log2FoldChange","Selection","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","curated_annotation_text","Functional_theme","DEG_diet_count","DEG_diets","DEG_direction_summary","min_padj","max_abs_lfc","DEG_class","vst_variance"
"LOC126354995","83","Higher in infected",2.00431846549941e-07,6.80124212200908,"Top DEG","-","carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process","GO:0001505,GO:0003674,GO:0003824,GO:0004068,GO:0006082,GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006520,GO:0006725,GO:0006807,GO:0007610,GO:0007632,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009112,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0017144,GO:0019482,GO:0019483,GO:0019752,GO:0019860,GO:0032501,GO:0034641,GO:0042133,GO:0042136,GO:0042737,GO:0043436,GO:0043473,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044281,GO:0044283,GO:0046113,GO:0046394,GO:0046483,GO:0046700,GO:0048066,GO:0050896,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576","ko:K01580","ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940","Pyridoxal_deC","- carboxy-lyase activity. It is involved in the biological process described with carboxylic acid metabolic process GO:0001505,GO:0003674,GO:0003824,GO:0004068,GO:0006082,GO:0006139,GO:0006206,GO:0006208,GO:0006212,GO:0006520,GO:0006725,GO:0006807,GO:0007610,GO:0007632,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009112,GO:0009314,GO:0009416,GO:0009628,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0017144,GO:0019482,GO:0019483,GO:0019752,GO:0019860,GO:0032501,GO:0034641,GO:0042133,GO:0042136,GO:0042737,GO:0043436,GO:0043473,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044281,GO:0044283,GO:0046113,GO:0046394,GO:0046483,GO:0046700,GO:0048066,GO:0050896,GO:0055086,GO:0065007,GO:0065008,GO:0071704,GO:0072527,GO:0072529,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576 ko:K01580 ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940 Pyridoxal_deC","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",3.14704965334448e-08,6.80124212200908,"DEG",NA
"LOC126278232","33","Higher in infected",2.49504505909729e-07,1.7356737049169,"Top DEG","-","Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport","GO:0002225,GO:0002682,GO:0002683,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002759,GO:0002760,GO:0002784,GO:0002831,GO:0002833,GO:0002920,GO:0002922,GO:0003674,GO:0005215,GO:0005338,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008592,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009968,GO:0010556,GO:0010557,GO:0010559,GO:0010560,GO:0010604,GO:0010646,GO:0010648,GO:0012505,GO:0015165,GO:0015711,GO:0015780,GO:0015931,GO:0015932,GO:0019222,GO:0022857,GO:0023051,GO:0023057,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031348,GO:0031399,GO:0031401,GO:0031984,GO:0031985,GO:0032101,GO:0032103,GO:0032268,GO:0032270,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045751,GO:0045824,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050776,GO:0050777,GO:0050778,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0055085,GO:0060049,GO:0060050,GO:0060255,GO:0065007,GO:0071702,GO:0071705,GO:0072334,GO:0080090,GO:0080134,GO:0090481,GO:0098656,GO:0098791,GO:1901264,GO:1901505,GO:1903018,GO:1903020,GO:2000112","-","-","Nuc_sug_transp","- Sugar proton symporter activity. It is involved in the biological process described with carbohydrate transport GO:0002225,GO:0002682,GO:0002683,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002759,GO:0002760,GO:0002784,GO:0002831,GO:0002833,GO:0002920,GO:0002922,GO:0003674,GO:0005215,GO:0005338,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008592,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009968,GO:0010556,GO:0010557,GO:0010559,GO:0010560,GO:0010604,GO:0010646,GO:0010648,GO:0012505,GO:0015165,GO:0015711,GO:0015780,GO:0015931,GO:0015932,GO:0019222,GO:0022857,GO:0023051,GO:0023057,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031348,GO:0031399,GO:0031401,GO:0031984,GO:0031985,GO:0032101,GO:0032103,GO:0032268,GO:0032270,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0045088,GO:0045751,GO:0045824,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050776,GO:0050777,GO:0050778,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0055085,GO:0060049,GO:0060050,GO:0060255,GO:0065007,GO:0071702,GO:0071705,GO:0072334,GO:0080090,GO:0080134,GO:0090481,GO:0098656,GO:0098791,GO:1901264,GO:1901505,GO:1903018,GO:1903020,GO:2000112 - - Nuc_sug_transp","Nutrition/metabolism",2,"33, 50","Higher in infected",2.49504505909729e-07,2.12709030418221,"DEG",NA
"LOC126335115","33","Higher in infected",2.83447276531478e-07,6.74503314978613,"Top DEG","-","Belongs to the type-B carboxylesterase lipase family","-","-","-","COesterase","- Belongs to the type-B carboxylesterase lipase family - - - COesterase","Nutrition/metabolism",3,"33, 50, 83","Higher in infected",2.83447276531478e-07,6.74503314978613,"DEG",NA
"LOC126284686","33","Higher in control",6.11263136895444e-07,-2.78344737074749,"Top DEG","-","Phospholipase A2","-","ko:K01047","ko00564,ko00565,ko00590,ko00591,ko00592,ko01100,ko01110,ko04014,ko04270,ko04972,ko04975,map00564,map00565,map00590,map00591,map00592,map01100,map01110,map04014,map04270,map04972,map04975","Phospholip_A2_2","- Phospholipase A2 - ko:K01047 ko00564,ko00565,ko00590,ko00591,ko00592,ko01100,ko01110,ko04014,ko04270,ko04972,ko04975,map00564,map00565,map00590,map00591,map00592,map01100,map01110,map04014,map04270,map04972,map04975 Phospholip_A2_2","Nutrition/metabolism",2,"33, 50","Higher in control",6.11263136895444e-07,2.78344737074749,"DEG",NA
"LOC126279122","33","Higher in control",1.02354790595184e-05,-1.71088316822515,"Top DEG","CAH1","It is involved in the biological process described with one-carbon metabolic process","GO:0003674,GO:0003824,GO:0004089,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006730,GO:0008150,GO:0008152,GO:0009987,GO:0016829,GO:0016835,GO:0016836,GO:0044237,GO:0044281,GO:0044424,GO:0044464","ko:K01672","ko00910,map00910","Carb_anhydrase","CAH1 It is involved in the biological process described with one-carbon metabolic process GO:0003674,GO:0003824,GO:0004089,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006730,GO:0008150,GO:0008152,GO:0009987,GO:0016829,GO:0016835,GO:0016836,GO:0044237,GO:0044281,GO:0044424,GO:0044464 ko:K01672 ko00910,map00910 Carb_anhydrase","Nutrition/metabolism",1,"33","Higher in control",1.02354790595184e-05,1.71088316822515,"DEG",NA
"LOC126281410",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, N-terminal domain","-","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_N,GST_N_3","- Glutathione S-transferase, N-terminal domain - ko:K00799 ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C,GST_N,GST_N_3","Detoxification/stress",2,"50, 83","Higher in infected",2.66892486875931e-08,4.51285380030104,"DEG",1.35612902752572
"LOC126272550",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with oxidation-reduction process","-","ko:K14999","-","p450","- heme binding. It is involved in the biological process described with oxidation-reduction process - ko:K14999 - p450","Detoxification/stress",1,"50","Higher in infected",9.78214346324444e-05,3.17139183308395,"DEG",0.187358532061915
"LOC126272144",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","ko:K14999","-","p450","- cytochrome p450 - ko:K14999 - p450","Detoxification/stress",1,"33","Higher in infected",0.000223535416713601,2.73239049780815,"DEG",0.402464279774144
"LOC126336695",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",2,"33, 50","Higher in control",0.000303682224297254,1.63570932767423,"DEG",0.474152883714086
"LOC126270657",NA,NA,NA,NA,"Functional candidate","Cyp18a1","heme binding. It is involved in the biological process described with oxidation-reduction process","GO:0000003,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006706,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007444,GO:0007478,GO:0007480,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008202,GO:0008395,GO:0009056,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010817,GO:0016042,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035107,GO:0035114,GO:0035120,GO:0035209,GO:0035210,GO:0035218,GO:0035239,GO:0035295,GO:0042180,GO:0042182,GO:0042445,GO:0042447,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044703,GO:0045455,GO:0046344,GO:0048468,GO:0048477,GO:0048513,GO:0048563,GO:0048569,GO:0048609,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0051704,GO:0055114,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0071704,GO:1901360,GO:1901361,GO:1901575","ko:K14985","ko00981,map00981","p450","Cyp18a1 heme binding. It is involved in the biological process described with oxidation-reduction process GO:0000003,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004497,GO:0006629,GO:0006706,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007444,GO:0007478,GO:0007480,GO:0007552,GO:0007560,GO:0008150,GO:0008152,GO:0008202,GO:0008395,GO:0009056,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010817,GO:0016042,GO:0016491,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0034754,GO:0035074,GO:0035107,GO:0035114,GO:0035120,GO:0035209,GO:0035210,GO:0035218,GO:0035239,GO:0035295,GO:0042180,GO:0042182,GO:0042445,GO:0042447,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044703,GO:0045455,GO:0046344,GO:0048468,GO:0048477,GO:0048513,GO:0048563,GO:0048569,GO:0048609,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0051704,GO:0055114,GO:0060429,GO:0060562,GO:0065007,GO:0065008,GO:0071704,GO:1901360,GO:1901361,GO:1901575 ko:K14985 ko00981,map00981 p450","Detoxification/stress",1,"50","Higher in infected",0.000528702028865951,3.37186973677645,"DEG",0.868433788579907
"LOC126354485",NA,NA,NA,NA,"Functional candidate","-","Cytochrome P-450","-","ko:K15001,ko:K15007","-","p450","- Cytochrome P-450 - ko:K15001,ko:K15007 - p450","Detoxification/stress",2,"33, 50","Higher in infected",0.000977119846135506,7.15259045525089,"DEG",0.228166477196699
"LOC126283788",NA,NA,NA,NA,"Functional candidate","-","gamma-glutamyltransferase activity. It is involved in the biological process described with glutathione metabolic process","-","ko:K18592","ko00430,ko00460,ko00480,ko00590,ko01100,map00430,map00460,map00480,map00590,map01100","G_glu_transpept","- gamma-glutamyltransferase activity. It is involved in the biological process described with glutathione metabolic process - ko:K18592 ko00430,ko00460,ko00480,ko00590,ko01100,map00430,map00460,map00480,map00590,map01100 G_glu_transpept","Detoxification/stress",3,"33, 50, 83","Higher in infected",0.00204406689843755,2.24332582454042,"DEG",0.448613063854753
"LOC126336715",NA,NA,NA,NA,"Functional candidate","GstD1","Glutathione S-transferase, N-terminal domain","GO:0003674,GO:0003824,GO:0004364,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006518,GO:0006575,GO:0006749,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016765,GO:0016829,GO:0016848,GO:0018833,GO:0034641,GO:0043603,GO:0044237,GO:0044424,GO:0044464,GO:0051186,GO:0071704,GO:1901564","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_C_3,GST_N,GST_N_3","GstD1 Glutathione S-transferase, N-terminal domain GO:0003674,GO:0003824,GO:0004364,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006518,GO:0006575,GO:0006749,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016765,GO:0016829,GO:0016848,GO:0018833,GO:0034641,GO:0043603,GO:0044237,GO:0044424,GO:0044464,GO:0051186,GO:0071704,GO:1901564 ko:K00799 ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C,GST_C_3,GST_N,GST_N_3","Detoxification/stress",1,"50","Higher in control",0.00587761748462849,2.1403866686776,"DEG",0.160076648893839
"LOC126266822",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with oxidation-reduction process","-","ko:K15001","-","p450","- heme binding. It is involved in the biological process described with oxidation-reduction process - ko:K15001 - p450","Detoxification/stress",1,"33","Higher in control",0.00664761455161899,1.54585637771005,"DEG",0.394172061691877
"LOC126336730",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",1,"50","Higher in infected",0.00672091005647231,1.60843879456922,"DEG",0.272825492230486
"LOC126272724",NA,NA,NA,NA,"Functional candidate","GstO2","Glutathione transferase activity. It is involved in the biological process described with metabolic process","-","ko:K00310,ko:K00799","ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C_2,GST_N_3","GstO2 Glutathione transferase activity. It is involved in the biological process described with metabolic process - ko:K00310,ko:K00799 ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C_2,GST_N_3","Detoxification/stress",1,"50","Higher in infected",0.00743200335870537,1.82723261626076,"DEG",0.23423083572112
"LOC126293386",NA,NA,NA,NA,"Functional candidate","-","Animal haem peroxidase","-","-","-","An_peroxidase","- Animal haem peroxidase - - - An_peroxidase","Detoxification/stress",2,"50, 83","Higher in infected",0.00778997587778551,1.18627757360577,"DEG",0.495069450071642
"LOC126282123",NA,NA,NA,NA,"Functional candidate","-","cytochrome p450","-","-","-","-","- cytochrome p450 - - - -","Detoxification/stress",1,"33","Higher in control",0.00864458737674684,2.59508939607444,"DEG",0.0775638930962187
"LOC126281928",NA,NA,NA,NA,"Functional candidate","-","It is involved in the biological process described with","-","ko:K13411","ko04013,ko04624,map04013,map04624","An_peroxidase,EF-hand_1,FAD_binding_8,Ferric_reduct,NAD_binding_6","- It is involved in the biological process described with - ko:K13411 ko04013,ko04624,map04013,map04624 An_peroxidase,EF-hand_1,FAD_binding_8,Ferric_reduct,NAD_binding_6","Detoxification/stress",1,"50","Higher in infected",0.0119918006696732,1.60575043065279,"DEG",0.432703487003961
"LOC126336729",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase","-","ko:K00799","ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418","GST_C,GST_N_3","- Glutathione S-transferase - ko:K00799 ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 GST_C,GST_N_3","Detoxification/stress",1,"50","Higher in infected",0.0129789012867176,1.29827950042539,"DEG",0.13936495360616
"LOC126293326",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with response to oxidative stress","GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748","-","-","An_peroxidase","- heme binding. It is involved in the biological process described with response to oxidative stress GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748 - - An_peroxidase","Detoxification/stress",1,"50","Higher in infected",0.0131613661218873,5.14248006695102,"DEG",0.161903529804295
"LOC126272899",NA,NA,NA,NA,"Functional candidate","-","heme binding. It is involved in the biological process described with oxidation-reduction process","-","ko:K14999","-","p450","- heme binding. It is involved in the biological process described with oxidation-reduction process - ko:K14999 - p450","Detoxification/stress",1,"50","Higher in control",0.0178772724727471,1.30408988833095,"DEG",0.12829621305116
"LOC126336692",NA,NA,NA,NA,"Functional candidate","-","Glutathione S-transferase, C-terminal domain","-","ko:K04097","ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204","GST_C_3,GST_N","- Glutathione S-transferase, C-terminal domain - ko:K04097 ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 GST_C_3,GST_N","Detoxification/stress",1,"50","Higher in control",0.0219540713898154,1.26354421003912,"DEG",0.270051002603058
"LOC126335709","50","Higher in infected",5.42593664766399e-38,10.8025701957995,"Top DEG","-","activity. It is involved in the biological process described with oxidation-reduction process","-","ko:K00471","ko00310,map00310","DUF971,TauD","- activity. It is involved in the biological process described with oxidation-reduction process - ko:K00471 ko00310,map00310 DUF971,TauD","Other strong DEG",2,"33, 50","Higher in infected",5.42593664766399e-38,10.8025701957995,"DEG",NA
"LOC126356135","33","Higher in infected",9.20950972899071e-10,5.41052334525882,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",9.70012786265445e-36,7.34129819378851,"DEG",NA
"LOC126332318","50","Higher in infected",6.8570794465344e-30,9.36835047801762,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",6.8570794465344e-30,9.36835047801762,"DEG",NA
"LOC126335828","50","Higher in infected",2.69482341212729e-25,3.72277542003498,"Top DEG","-","MTH538 TIR-like domain (DUF1863)","-","ko:K18808","-","TIR","- MTH538 TIR-like domain (DUF1863) - ko:K18808 - TIR","Other strong DEG",3,"33, 50, 83","Higher in infected",2.69482341212729e-25,3.72277542003498,"DEG",NA
"LOC126336565","50","Higher in infected",7.69619334388979e-24,2.29836521871823,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",7.69619334388979e-24,2.29836521871823,"DEG",NA
"LOC126282034","50","Higher in infected",9.41030496182993e-21,3.32919894468957,"Top DEG","-","ATP binding. It is involved in the biological process described with protein phosphorylation","-","-","-","-","- ATP binding. It is involved in the biological process described with protein phosphorylation - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",9.41030496182993e-21,3.32919894468957,"DEG",NA
"LOC126278962","50","Higher in infected",1.84968395542559e-20,3.08776881645062,"Top DEG","-","-","-","-","-","-","- - - - - -","Other strong DEG",3,"33, 50, 83","Higher in infected",1.84968395542559e-20,3.27748678425542,"DEG",NA
"LOC126282995","50","Higher in infected",2.01971510465224e-19,5.17553832963344,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",2.01971510465224e-19,5.17553832963344,"DEG",NA
"LOC126332302","33","Higher in infected",1.60030984310773e-07,8.54007905509979,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",2.67490515326745e-19,9.59479145194516,"DEG",NA
"LOC126293286","50","Higher in control",9.97942422410772e-18,-2.36798914893283,"Top DEG","-","Fibrillar collagens C-terminal domain","-","ko:K19719","ko04151,ko04510,ko04512,ko04974,ko05165,map04151,map04510,map04512,map04974,map05165","COLFI,Collagen","- Fibrillar collagens C-terminal domain - ko:K19719 ko04151,ko04510,ko04512,ko04974,ko05165,map04151,map04510,map04512,map04974,map05165 COLFI,Collagen","Other strong DEG",2,"33, 50","Higher in control",9.97942422410772e-18,2.36798914893283,"DEG",NA
"LOC126279309","33","Higher in infected",1.15680710673274e-08,2.57773804101935,"Top DEG","-","Mediator of CRAC channel activity","GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533","ko:K16056","ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340","Orai-1","- Mediator of CRAC channel activity GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533 ko:K16056 ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340 Orai-1","Other strong DEG",3,"33, 50, 83","Higher in infected",2.3041344235313e-17,2.7760814181428,"DEG",NA
"LOC126332140","33","Higher in infected",1.50644547900565e-10,8.00128123884006,"Top DEG",NA,NA,NA,NA,NA,NA,NA,"Other strong DEG",3,"33, 50, 83","Higher in infected",3.4218171734634e-16,8.11586154309906,"DEG",NA
